id,text,text-markup,sentiment 
1583,"iPod Nano 4G &     iPod Touch 2G - Bestellt, Versandstatus, Angekommen!
Ich habe meinen I-Pod Touch 2G (8GB) am Mittwoch bestellt, und danach mein Geld am Donnerstag ü;berwiesen. Natü;rlich habe ich auch mit Gravur bestellt   Am Montag erhielt ich dann die Meldung das Apple mein Geld erhalten hat. Seit dem steht folgendes da:   Noch nicht versendet Voraussichtliche Versandzeit: 1 - 3 Arbeitstage  Voraussichtliche Lieferzeit: 17 Sep, 2008 - 22 Sep, 2008   H&Atilde;&curren;tte mich eigentlich schon auf heute gefreut. Aber leider wurde das nichts. Und bis jetzt wurde er heute auch noch nicht versendet     Meint ihr der kommt diese Woche noch? Bis welche Uhrzeit versendet Apple die I-Pods? Besteht noch Hoffnung auf morgen? Oder muss ich beten das sie ihn ü;berhaupt morgen noch versenden?   Heeeeeeelp"," iPod Nano 4G & iPod Touch 2G - Bestellt, Versandstatus, Angekommen! Ich habe meinen I-Pod Touch 2G (8GB) am Mittwoch bestellt, und danach mein Geld am Donnerstag ≈∏;berwiesen. Nat≈∏;rlich habe ich auch mit Gravur bestellt Am Montag erhielt ich dann die Meldung das Apple mein Geld erhalten hat. Seit dem steht folgendes da: Noch nicht versendet Voraussichtliche Versandzeit: 1 - 3 Arbeitstage Voraussichtliche Lieferzeit: 17 Sep, 2008 - 22 Sep, 2008 H&Atilde;&curren;tte mich eigentlich schon auf <LXA_POSSIBLE>heute gefreut</LXA_POSSIBLE>. Aber <LXA_POSSIBLE>leider wurde</LXA_POSSIBLE> das nichts. Und bis <LXA_POSSIBLE>jetzt wurde</LXA_POSSIBLE> er heute auch noch <LXA_POSSIBLE>nicht versendet</LXA_POSSIBLE> Meint ihr der kommt diese Woche noch? Bis welche Uhrzeit versendet Apple die I-Pods? Besteht noch Hoffnung auf morgen? Oder muss ich beten das sie ihn ≈∏;berhaupt morgen <LXA_POSSIBLE>noch versenden</LXA_POSSIBLE>? Heeeeeeelp",Neutral
1584,"Refurbished Ware
Ich habe mir vor ein paar Wochen ein MacBook im Apple refurbished Store gekauft. Eine freundliche Mitarbeiterin sagte mir, es handele sich neue Ger&Atilde;&curren;te oder Ausstellungsstü;cke bzw. Rü;cksendungen. Mein MacBook ist tadellos. Ich habe sogar kostenlos eine Remote dazu bekommen. Ersparnis insgesamt gegenü;ber einem neuen MacBook 380 Euro. Ich finde, das lohnt sich auf jeden Fall. Fehler habe ich am Ger&Atilde;&curren;t nicht entdecken können. Allein die Umverpackung hat gefehlt und wurde durch eine neutrale Verpackung ersetzt."," Refurbished Ware Ich habe mir vor ein <LXA_POSSIBLE>paar Wochen</LXA_POSSIBLE> ein MacBook im Apple refurbished Store gekauft. Eine <LXA_POSSIBLE>freundliche Mitarbeiterin</LXA_POSSIBLE> sagte mir, es handele sich <LXA_POSSIBLE>neue Ger</LXA_POSSIBLE>&Atilde;&curren;te oder Ausstellungsst≈∏;cke bzw. R≈∏;cksendungen. Mein MacBook ist tadellos. Ich habe sogar kostenlos eine Remote <LXA_POSSIBLE>dazu bekommen</LXA_POSSIBLE>. Ersparnis insgesamt gegen≈∏;ber einem <LXA_POSSIBLE>neuen MacBook</LXA_POSSIBLE> 380 Euro. Ich finde, das lohnt sich auf <LXA_POSSIBLE>jeden Fall</LXA_POSSIBLE>. Fehler habe ich am Ger&Atilde;&curren;t nicht entdecken k≈°nnen. Allein die Umverpackung hat gefehlt und wurde durch eine <LXA_POSSIBLE>neutrale Verpackung</LXA_POSSIBLE> ersetzt.",Neutral
1585,"Wir posten wo wir Macs sehen, egal wo - Der 2. Endlos-Fred
Ich habe nicht direkt einen Mac gesehen, aber was anderes Witziges. . .    Im neusten Donald-Duck-Sonderheft ist ein Comic, in dem es um einen Informatik-Professor geht, der bei der Firma ''Äppel-Computer AG'' arbeitet. . .  War echt witzig die Story. . .    Ist aus dem Jahr 1992 im Übrigen. . ."," Wir posten wo wir Macs sehen, egal wo - Der 2. Endlos-Fred Ich habe nicht direkt einen Mac gesehen, aber was anderes Witziges. . . Im <LXA_POSSIBLE>neusten Donald</LXA_POSSIBLE>-Duck-Sonderheft ist ein Comic, in dem es um einen Informatik-Professor geht, der bei der Firma ''‚Ç¨ppel-Computer AG'' arbeitet. . . War echt witzig die Story. . . Ist aus dem Jahr 1992 im ‚Ä†brigen. . .",Neutral
1586,"Generalüberholter iMac
Ich habe seit 6 Jahren so ein vom General überholten Powerbook. Das läuft wie verrückt. Kaufen kannst du das  hier . Der Bestellweg ist zwar etwas unorthodox. Die Firma arbeitet aber sehr zuverlässig und wird immer wieder in Foren positiv erwähnt. Ich jedenfalls habe noch nix negatives über Multiware gelesen. Und: Es ist deutlich billiger.", General≈∏berholter iMac Ich habe seit 6 Jahren so ein vom General ≈∏berholten Powerbook. Das l≈†uft wie verr≈∏ckt. Kaufen kannst du das hier . Der Bestellweg ist zwar etwas unorthodox. Die Firma arbeitet aber sehr zuverl≈†ssig und wird immer wieder in Foren <LXA_POSSIBLE>positiv erw≈†hnt</LXA_POSSIBLE>. Ich jedenfalls habe noch <LXA_POSSIBLE>nix negatives</LXA_POSSIBLE> ≈∏ber Multiware gelesen. Und: Es ist deutlich billiger.,Positive
1587,"Fragen zu Superdrive
Ich kann 8,5 GB -DVD's, also DoubleLayer, mit meinem MacBook der ersten Generation brennen, was an sich deine Frage schon beantworten sollte. Wieso sollte hier Apple einen Schritt rü;ckw&Atilde;&curren;rts machen?   Einzige Ausnahme: das ''kleinste'' MacBook'', welches nur CD-RW's brennen kann.   Als Brennsoftware kann ich fü;r den Mac nur Toast von Roxio empfehlen."," Fragen zu Superdrive Ich kann 8,5 GB -DVD's, also DoubleLayer, mit meinem MacBook der <LXA_INTERNAL_POSITIVE>ersten Generation</LXA_INTERNAL_POSITIVE> brennen, was an sich <LXA_POSSIBLE>deine Frage schon beantworten</LXA_POSSIBLE> sollte. Wieso sollte hier Apple einen Schritt r≈∏;ckw&Atilde;&curren;rts machen? <LXA_POSSIBLE>Einzige Ausnahme</LXA_POSSIBLE>: das ''kleinste'' MacBook'', welches nur CD-RW's brennen kann. Als Brennsoftware kann ich f≈∏;r den Mac nur Toast von Roxio empfehlen.",Neutral
1588,"10.5.4 (leopard) nun genauso zuverlässig wie 10.4.x (tiger
ich weiß nicht wie gut tiger war da ich erst mit leo zu apple gekommen bin. aber ich bin sehr sehr zufrieden mit der stabilität   hatte am anfang meine probleme was micht sicherheit zum großteil an mir als neuling lag bzw teilweise an 10. 5. 1", 10.5.4 (leopard) nun genauso zuverl≈†ssig wie 10.4.x (tiger ich wei¬ß nicht wie gut tiger war da ich erst mit leo zu apple gekommen bin. aber ich bin sehr sehr zufrieden mit der stabilit≈†t hatte am anfang meine probleme was micht sicherheit zum gro<LXA_POSSIBLE>¬ßteil</LXA_POSSIBLE> an mir als neuling lag bzw teilweise an 10. 5. 1,Positive
1589,"Imac Gedankenspiele
Ich wü;rde den 24'' iMac mit 3,06 Ghz kaufen, und den alten verkaufen. . . Dann denke ich wirst du keine Probleme mehr haben"," Imac Gedankenspiele Ich w≈∏;rde den 24'' iMac mit 3,06 Ghz kaufen, und den alten verkaufen. . . Dann denke ich wirst du keine Probleme mehr haben",Neutral
1590,"Apple verändert den App Store
Im App Store können Nutzer neuerdings Kommentare zu Produkten nur schreiben, wenn sie diese zuvor gekauft oder heruntergeladen haben. Vorher war es auch möglich gewesen, Kommentare zu verfassen, ohne die betreffende Software erworben zu haben. ( Apple ,  iPhone )     Weiterlesen. . ."," Apple ver≈†ndert den App Store Im App Store k≈°nnen Nutzer neuerdings Kommentare zu Produkten <LXA_POSSIBLE>nur schreiben</LXA_POSSIBLE>, wenn sie diese <LXA_INTERNAL_POSITIVE>zuvor gekauft</LXA_INTERNAL_POSITIVE> oder heruntergeladen haben. Vorher war es auch <LXA_POSSIBLE>m≈°glich gewesen</LXA_POSSIBLE>, Kommentare zu verfassen, ohne die <LXA_POSSIBLE>betreffende Software</LXA_POSSIBLE> erworben zu haben. ( Apple , iPhone ) Weiterlesen. . .",Neutral
1591,"Der Android träumt: Erstes Google-Handy kurz vor Marktstart
Im Gegensatz zu Apple beschränkt sich Google im Mobiltelefon-Sektor auf die Software und verzichtet auf die Entwicklung eigener Hardware. Aus diesem Grund wird Googles Betriebssystem ''Android'' auf einem Telefon des taiwanesischen Herstellers HTC Premiere feiern. Bereits am kommenden Dienstag soll das auf den Namen ''Dream'' getaufte Telefon vorgestellt werden, im Laufe des Oktobers könnten die ersten Geräte in den Handel kommen.   Zumindest T-Mobile USA wird die Auslieferung im Oktober starten, 199 US-Dollar soll das Telefon bei Abschluss eines Zweijahresvertrages kosten. Wahrscheinlich wird es sich hierbei um einen Exklusivvertrieb handeln, wie er bereits von Apple beim iPhone praktiziert wurde. Die US-Telekommunikationsaufsicht hatte dem Verkaufsstart am vergangenen Montag grünes Licht erteilt. Wann man die ersten Androiden hierzulande offiziell erwerben kann, ist indes noch völlig ungewiss.   HTC hatte bei seinen Mobiltelefonen bisher auf das Betriebssystem Windows Mobile von Microsoft gesetzt. Dass ausgerechnet die Taiwanesen den Sprung ins kalte Wasser wagen, während sich Branchengrößen wie Motorola, welche ebenfalls an solchen Geräten arbeiten, in Schweigen hüllen, überrascht nicht. Ähnlich wie beim Eee PC von ASUS scheinen die Marktführer zunächst abwarten zu wollen, wie der Markt auf das neue Gerät regieren wird. Schließlich trifft der träumende Android mit Apples iPhone 3G und den Smartphones von BlackBerry, Nokia und Samsung aus harte Konkurrenz.   Womit wir den Bogen zur Überschrift vollendet hätten: ''Do Androids Dream of Electric Sheep?'' heißt der Roman von Philip K. Dick, auf dem der Film ''Bladerunner'' basiert. Somit wäre geklärt, dass der Name ''Dream'' für das erste Mobiltelefon mit dem Betriebssystem ''Android'' keinesfalls zufällig gewählt wurde."," Der Android tr≈†umt: Erstes Google-Handy kurz vor Marktstart Im Gegensatz zu Apple beschr≈†nkt sich Google im Mobiltelefon-Sektor auf die Software und verzichtet auf die Entwicklung <LXA_POSSIBLE>eigener Hardware</LXA_POSSIBLE>. Aus diesem Grund wird <LXA_POSSIBLE>Googles Betriebssystem</LXA_POSSIBLE> ''Android'' auf einem Telefon des <LXA_POSSIBLE>taiwanesischen Herstellers</LXA_POSSIBLE> HTC Premiere feiern. Bereits am <LXA_POSSIBLE>kommenden Dienstag</LXA_POSSIBLE> soll das auf den Namen ''Dream'' <LXA_POSSIBLE>getaufte Telefon</LXA_POSSIBLE> vorgestellt werden, im Laufe des Oktobers k≈°nnten die <LXA_POSSIBLE>ersten Ger≈†te</LXA_POSSIBLE> in den Handel kommen. Zumindest T-Mobile USA wird die Auslieferung im Oktober starten, 199 US-Dollar soll das Telefon bei Abschluss eines Zweijahresvertrages kosten. Wahrscheinlich wird es sich hierbei um einen Exklusivvertrieb handeln, wie er bereits von Apple beim iPhone praktiziert wurde. Die US-Telekommunikationsaufsicht hatte dem Verkaufsstart am <LXA_POSSIBLE>vergangenen Montag gr≈∏nes Licht</LXA_POSSIBLE> erteilt. Wann man die <LXA_POSSIBLE>ersten Androiden</LXA_POSSIBLE> hierzulande <LXA_POSSIBLE>offiziell erwerben</LXA_POSSIBLE> kann, ist indes noch v≈°llig ungewiss. HTC hatte bei seinen Mobiltelefonen bisher auf das Betriebssystem Windows Mobile von Microsoft gesetzt. Dass ausgerechnet die Taiwanesen den Sprung ins <LXA_INTERNAL_NEGATIVE>kalte Wasser</LXA_INTERNAL_NEGATIVE> wagen, w≈†hrend sich Branchengr≈°¬ßen wie Motorola, welche ebenfalls an solchen Ger≈†ten arbeiten, in Schweigen h≈∏llen, ≈∏berrascht nicht. ‚Ç¨hnlich wie beim Eee PC von ASUS scheinen die Marktf≈∏hrer <LXA_POSSIBLE>zun≈†chst abwarten</LXA_POSSIBLE> zu wollen, wie der Markt auf das <LXA_POSSIBLE>neue Ger≈†t</LXA_POSSIBLE> regieren wird. Schlie<LXA_POSSIBLE>¬ßlich</LXA_POSSIBLE> trifft der <LXA_POSSIBLE>tr≈†umende Android</LXA_POSSIBLE> mit Apples iPhone 3G und den Smartphones von BlackBerry, Nokia und Samsung aus <LXA_POSSIBLE>harte Konkurrenz</LXA_POSSIBLE>. Womit wir den Bogen zur ‚Ä†berschrift vollendet h≈†tten: ''Do Androids Dream of Electric Sheep?'' hei¬ßt der Roman von Philip K. Dick, auf dem der Film ''Bladerunner'' basiert. Somit w≈†re gekl≈†rt, dass der Name ''Dream'' f≈∏r das <LXA_POSSIBLE>erste Mobiltelefon</LXA_POSSIBLE> mit dem Betriebssystem ''Android'' keinesfalls <LXA_POSSIBLE>zuf≈†llig gew≈†hlt</LXA_POSSIBLE> wurde.",Neutral
1592,"Mini mit Leo Server
jo ich betreibe auch nen mac mini mit leopard server gut nem halben jahr. etwa 15 clients. primär filesharing, aber auch vpn, ical und ichat server, timemachine und noch div. anderen kleinkram, dafür reicht die mac mini performance lässig. am mac mini hängt noch ne raid platte per firewire."," Mini mit Leo Server jo ich betreibe auch nen mac mini mit leopard server gut nem <LXA_POSSIBLE>halben jahr</LXA_POSSIBLE>. etwa 15 clients. prim≈†r filesharing, aber auch vpn, ical und ichat server, timemachine und noch div. anderen kleinkram, daf≈∏r reicht die mac mini performance l≈†ssig. am mac mini h≈†ngt noch ne raid platte per firewire.",Neutral
1593,"IPOD Classic 120GB, besserer klang mit höherwertigen KHs?
Kalani schrieb:        FLAC ist ein offenes Format für die verlustfreie (!) Kompression von Musik. MP3 ist eine verlustbehaftete Kompression, ebenso wie AAC, der Quasinachfolger von MP2. AAC verwendet Apple in iTunes. Es gibt auch AAC lossless, also eine Kompression im AAC-Format ohne Verluste.   Es gibt einige Formate, um Musik mit oder ohne Verluste zu komprimieren (= verkleinern vom Speicherplatz her gesehen). So gibt es z. B. auch das von Sony entwickelte ATRAC, welches für die Minidisc verwendet wird. Das komprimiert standardmäßig mit 292 kbps, ab der Hi-MD, dem abwärtskompatiblen Nachfolger der MD, kann man auch ohne Kompression auf MD aufnehmen.   Für welches Format man sich entscheidet, ist in erster Linie Geschmackssache und von den persönlichen Gewohnheiten und Vorlieben abhängig. Die komprimierten Formate schenken sich in hohen Bitraten klanglich kaum noch was. Ich verwende nach wie vor die MD im Standardformat (also 292 kbps), weil die klanglichen Qualitäten der mobilen MD-Player so ziemlich unerreicht ist. An diesen Geräten verwende ich einen   Bose on-ear mit der MD , der enorm analytisch ist und schlechte Aufnahmen sofort enttarnt, also für Musik in hoher Kompression (also geringeren Bitraten als 256 kbps) nicht geeignet ist. Vorausgesetzt, der mobile Player kann diese Details überhaupt abbilden.   MP3s würde ich mit einem guten Player an einem sehr guten Hörer nicht unter 320 kbps oder VBR 2 erstellen. Ich zumindest höre den Unterschied.   Grüße   Kalani       Also ist FLAC im Prinzip das selbe wie Apples Lossless? Und ob man MP3 oder AAC wählt ist völlig egal? Der einzige Unterschied dürfte dann sein das man bei AAC DRM nutzen kann oder?"," IPOD Classic 120GB, besserer klang mit <LXA_POSSIBLE>h≈°herwertigen KHs</LXA_POSSIBLE>? Kalani schrieb: FLAC ist ein <LXA_POSSIBLE>offenes Format</LXA_POSSIBLE> f≈∏r die verlustfreie (!) Kompression von Musik. MP3 ist eine <LXA_POSSIBLE>verlustbehaftete Kompression</LXA_POSSIBLE>, ebenso wie AAC, der Quasinachfolger von MP2. AAC verwendet Apple in iTunes. Es gibt auch AAC lossless, also eine Kompression im AAC-Format ohne Verluste. Es gibt einige Formate, um Musik mit oder ohne Verluste zu komprimieren (= verkleinern vom Speicherplatz her gesehen). So gibt es z. B. auch das von Sony entwickelte ATRAC, welches f≈∏r die Minidisc verwendet wird. Das komprimiert standardm≈†<LXA_POSSIBLE>¬ßig</LXA_POSSIBLE> mit 292 kbps, ab der Hi-MD, dem <LXA_POSSIBLE>abw≈†rtskompatiblen Nachfolger</LXA_POSSIBLE> der MD, kann man auch ohne Kompression auf MD aufnehmen. F≈∏r welches Format man sich entscheidet, ist in <LXA_POSSIBLE>erster Linie</LXA_POSSIBLE> Geschmackssache und von den <LXA_POSSIBLE>pers≈°nlichen Gewohnheiten</LXA_POSSIBLE> und Vorlieben abh≈†ngig. Die <LXA_POSSIBLE>komprimierten Formate</LXA_POSSIBLE> schenken sich in <LXA_POSSIBLE>hohen Bitraten</LXA_POSSIBLE> klanglich kaum noch was. Ich verwende nach wie vor die MD im Standardformat (also 292 kbps), weil die <LXA_POSSIBLE>klanglichen Qualit≈†ten</LXA_POSSIBLE> der <LXA_POSSIBLE>mobilen MD</LXA_POSSIBLE>-Player so ziemlich unerreicht ist. An diesen Ger≈†ten verwende ich einen Bose on-ear mit der MD , der enorm analytisch ist und <LXA_POSSIBLE>schlechte Aufnahmen sofort enttarnt</LXA_POSSIBLE>, also <LXA_POSSIBLE>f≈∏r Musik</LXA_POSSIBLE> in <LXA_POSSIBLE>hoher Kompression</LXA_POSSIBLE> (<LXA_POSSIBLE>also geringeren</LXA_POSSIBLE> Bitraten als 256 kbps) <LXA_STOP>nicht geeignet</LXA_STOP> ist. Vorausgesetzt, der <LXA_POSSIBLE>mobile Player</LXA_POSSIBLE> kann diese Details ≈∏berhaupt abbilden. MP3s w≈∏rde ich mit einem <LXA_POSSIBLE>guten Player</LXA_POSSIBLE> an einem sehr <LXA_POSSIBLE>guten H≈°rer</LXA_POSSIBLE> nicht unter 320 kbps oder VBR 2 erstellen. Ich zumindest h≈°re den Unterschied. Gr≈∏¬ße Kalani Also ist FLAC im Prinzip das selbe wie Apples Lossless? Und ob man MP3 oder AAC w≈†hlt ist v≈°llig egal? Der <LXA_POSSIBLE>einzige Unterschied</LXA_POSSIBLE> d≈∏rfte dann sein das man bei AAC DRM nutzen kann oder?",Neutral
1594,"iTunes und der Appstore
kannst Du einfach löschen, Apple schaut in Deiner Einkaufsstatistik nach was Du gekauft hast.    Wenn Du selber einen Blick drauf werfen möchtest, bitte schön: iTunes Store - Account - Einkaufsstatistik"," iTunes und der Appstore kannst Du einfach l≈°schen, Apple schaut in Deiner Einkaufsstatistik nach was Du gekauft hast. Wenn Du selber einen Blick drauf werfen m≈°chtest, bitte sch≈°n: iTunes Store - Account - Einkaufsstatistik",Neutral
1595,"iPod Nano 4G erkennt Kensington-Dock als Firewire?
Kauf doch einfach das hier (ist auf jeden Fall sien Geld wert)!     http://www. amazon. de/Apple-MB125G-A-. . . 2709117&sr=8-5", iPod Nano 4G erkennt Kensington-Dock als Firewire? Kauf doch einfach das hier (ist auf <LXA_POSSIBLE>jeden Fall sien Geld</LXA_POSSIBLE> wert)! http://www. amazon. de/Apple-MB125G-A-. . . 2709117&sr=8-5,Positive
1596,"MacBook ''Surf''           Sleeve
Liebe Macuser,   Da ich (Surf und Snowboardfan) seit geraumer Zeit stolzer Besitzer eines MacBooks (13,3'') bin aber noch keinen Sleeve oder Schutzhülle habe wollte ich mal fragen, ob irgendwer hier weiß ob und von welchen Surf-/Skate-/Snowboardfirmen es Sleeves oder Schutzhüllen gibt. (z. B. : Burton, Billabong, Quiksilver, Gravis, Dakine, etc. )   Ich bin für alle Vorschläge und Links dankbar!   Die einzige ''Surf etc. '' Schutzhülle, die ich bisher gefunden habe ist von  Dakine ."," MacBook ''Surf'' <LXA_POSSIBLE>Sleeve Liebe</LXA_POSSIBLE> Macuser, Da ich (Surf und Snowboardfan) seit <LXA_POSSIBLE>geraumer Zeit</LXA_POSSIBLE> <LXA_INTERNAL_POSITIVE>stolzer Besitzer</LXA_INTERNAL_POSITIVE> eines MacBooks (13,3'') bin aber noch keinen Sleeve oder Schutzh≈∏lle habe wollte ich <LXA_POSSIBLE>mal fragen</LXA_POSSIBLE>, ob irgendwer hier wei¬ß ob und von welchen Surf-/Skate-/Snowboardfirmen es Sleeves oder Schutzh≈∏llen gibt. (z. B. : Burton, Billabong, Quiksilver, Gravis, Dakine, etc. ) Ich bin f≈∏r alle Vorschl≈†ge und Links dankbar! Die einzige ''Surf etc. '' Schutzh≈∏lle, die ich <LXA_POSSIBLE>bisher gefunden</LXA_POSSIBLE> habe ist von Dakine .",Neutral
1597,"schlechtere Audio Qualität
Mehrere ''Opitonen'': Songs in solche mit niedriegerer BitRate verwandelt? Ein Tool zur Lautstärkeanpassung (lauter machen für iPod) verwendet? Kann zum Übersteuern führen Eine ''unglückliche'' Equalizer Einstellung gewählt? Woher weißt du das es nicht an Kophörern oder Lautsprecher liegt (Kopfhörer lassen sich an anderem Gerät testen, aber Lautsprecher)? Beschallst du regelmäßig einen Raum mit dem macbook (volle Lautstärke, das packen die kleinen Lautsprecher nicht so gut)?"," <LXA_POSSIBLE>schlechtere Audio</LXA_POSSIBLE> Qualit≈†t Mehrere ''Opitonen'': Songs in solche mit <LXA_POSSIBLE>niedriegerer BitRate</LXA_POSSIBLE> verwandelt? Ein Tool zur Lautst≈†rkeanpassung (<LXA_POSSIBLE>lauter machen</LXA_POSSIBLE> f≈∏r iPod) verwendet? Kann zum ‚Ä†bersteuern f≈∏hren Eine ''ungl≈∏ckliche'' <LXA_POSSIBLE>Equalizer Einstellung</LXA_POSSIBLE> gew≈†hlt? <LXA_POSSIBLE>Woher wei</LXA_POSSIBLE>¬ßt du das es nicht an Koph≈°rern oder Lautsprecher liegt (Kopfh≈°rer lassen sich an anderem Ger≈†t testen, aber Lautsprecher)? Beschallst du <LXA_POSSIBLE>regelm≈†¬ß</LXA_POSSIBLE>ig einen Raum mit dem macbook (volle Lautst≈†rke, das packen die <LXA_POSSIBLE>kleinen Lautsprecher</LXA_POSSIBLE> nicht so gut)?",Neutral
1598,"Macbook verliert ständig das Airportsignal!
NAbend! habe seit nen paar Tagen das Problem,dass ich teilweise sekündlich das airportsignal verliere und dann kommt es wieder und geht wieder. . . usw. . . . Also habe ne Airport Express BAsisstation und alle aktuellen bzw. neusten Updates!   PAssiert auch bei anderen MAcbooks von bekannten in völlig anderen Haushalten! Kann jemand was dazu sagen?"," Macbook verliert st≈†ndig das Airportsignal! NAbend! habe seit nen <LXA_POSSIBLE>paar Tagen</LXA_POSSIBLE> das Problem,dass ich teilweise sek≈∏ndlich das airportsignal verliere und dann kommt es wieder und geht wieder. . . usw. . . . Also habe ne Airport Express BAsisstation und alle <LXA_POSSIBLE>aktuellen bzw</LXA_POSSIBLE>. <LXA_POSSIBLE>neusten Updates</LXA_POSSIBLE>! PAssiert auch bei <LXA_POSSIBLE>anderen MAcbooks</LXA_POSSIBLE> von bekannten in v≈°llig <LXA_POSSIBLE>anderen Haushalten</LXA_POSSIBLE>! Kann jemand was <LXA_POSSIBLE>dazu sagen</LXA_POSSIBLE>?",Neutral
